n,time,total_time,nodes,results
50,3.4876821041107178,48.981207609176636,93,"{'26': 1, '12': 2, '17': 3, '16': 5, '48': 4, '20': 8, '43': 6, '4': 7, '39': 9, '38': 12, '36': 15, '34': 10, '3': 13, '2': 11, '28': 19, '11': 18, '7': 23, '13': 21, '25': 17, '5': 20, '1': 14, '15': 16, '23': 22, '40': 24, '41': 26, '37': 31, '31': 27, '49': 29, '50': 32, '32': 25, '42': 37, '46': 43, '45': 28, '47': 34, '35': 35, '33': 38, '44': 42, '30': 36, '24': 41, '18': 44, '19': 50, '22': 33, '21': 39, '29': 48, '27': 47, '14': 49, '10': 46, '9': 30, '8': 45, '6': 40}"
51,2.9720170497894287,51.953224658966064,73,"{'26': 1, '12': 2, '17': 3, '16': 5, '48': 4, '20': 8, '43': 6, '4': 7, '39': 9, '1': 11, '35': 12, '34': 10, '25': 16, '24': 18, '7': 15, '3': 14, '14': 19, '40': 13, '47': 21, '36': 20, '51': 22, '38': 17, '50': 28, '49': 30, '46': 26, '33': 25, '29': 31, '9': 23, '31': 32, '28': 34, '37': 24, '41': 36, '32': 39, '15': 35, '30': 27, '11': 29, '10': 33, '6': 40, '5': 46, '2': 37, '8': 51, '13': 41, '42': 42, '44': 43, '45': 38, '23': 44, '27': 49, '18': 47, '22': 48, '21': 45, '19': 50}"
52,3.1150918006896973,55.06831645965576,63,"{'26': 1, '12': 2, '17': 3, '16': 5, '48': 4, '20': 8, '43': 6, '4': 7, '39': 9, '1': 11, '35': 12, '34': 10, '25': 16, '24': 18, '7': 15, '3': 14, '14': 19, '41': 13, '47': 20, '40': 21, '37': 22, '42': 24, '50': 28, '49': 23, '52': 17, '51': 30, '30': 25, '38': 35, '21': 36, '15': 31, '33': 29, '36': 34, '29': 42, '22': 41, '32': 32, '23': 27, '11': 40, '18': 38, '13': 45, '8': 26, '9': 44, '5': 33, '10': 50, '2': 43, '6': 37, '44': 51, '45': 47, '46': 39, '31': 48, '27': 49, '19': 46, '28': 52}"
53,3.2955729961395264,58.36388945579529,76,"{'26': 1, '12': 2, '17': 3, '16': 5, '48': 4, '20': 8, '43': 6, '53': 7, '39': 9, '38': 12, '25': 10, '34': 11, '1': 14, '2': 16, '8': 15, '10': 19, '4': 20, '27': 24, '14': 17, '37': 18, '22': 21, '9': 13, '13': 23, '41': 25, '29': 27, '32': 26, '44': 31, '49': 22, '40': 32, '30': 35, '42': 37, '46': 28, '52': 30, '36': 42, '35': 46, '31': 33, '50': 41, '45': 38, '47': 43, '51': 34, '33': 51, '11': 36, '3': 29, '21': 40, '19': 49, '23': 44, '18': 45, '24': 53, '15': 47, '6': 48, '28': 52, '7': 50, '5': 39}"
54,5.247884035110474,63.61177349090576,82,"{'26': 1, '12': 2, '17': 3, '16': 5, '48': 4, '20': 8, '43': 6, '53': 7, '39': 9, '38': 12, '25': 10, '34': 11, '1': 14, '2': 16, '8': 15, '6': 18, '10': 19, '15': 17, '22': 20, '37': 21, '4': 22, '11': 26, '13': 23, '3': 27, '27': 24, '7': 32, '5': 28, '29': 25, '24': 29, '28': 31, '40': 33, '41': 35, '36': 36, '45': 37, '50': 30, '54': 13, '49': 40, '51': 34, '47': 46, '42': 48, '44': 39, '52': 53, '46': 50, '31': 47, '35': 52, '32': 54, '9': 38, '33': 44, '18': 51, '30': 49, '19': 45, '23': 43, '21': 42, '14': 41}"
55,37.50505185127258,101.11682534217834,701,"{'26': 1, '12': 2, '17': 3, '16': 5, '48': 4, '55': 6, '53': 7, '39': 8, '41': 9, '25': 10, '49': 13, '9': 14, '43': 15, '27': 11, '7': 17, '8': 20, '11': 18, '22': 19, '40': 16, '15': 21, '5': 25, '6': 27, '24': 22, '4': 12, '34': 29, '10': 24, '30': 23, '14': 30, '1': 31, '2': 35, '3': 28, '20': 37, '29': 38, '35': 34, '33': 33, '19': 32, '13': 36, '32': 43, '42': 44, '36': 54, '37': 52, '31': 50, '28': 55, '21': 53, '18': 47, '23': 49, '46': 42, '51': 45, '54': 46, '50': 41, '45': 48, '44': 26, '52': 40, '47': 51, '38': 39}"
56,6.183231830596924,107.30005717277527,110,"{'26': 1, '12': 2, '17': 3, '16': 5, '56': 4, '48': 6, '49': 8, '43': 7, '4': 9, '39': 10, '38': 14, '36': 15, '41': 18, '53': 13, '33': 11, '15': 16, '19': 17, '11': 19, '24': 21, '7': 22, '5': 12, '25': 28, '20': 20, '6': 26, '3': 25, '9': 30, '13': 24, '1': 32, '2': 36, '10': 33, '8': 27, '34': 29, '18': 43, '14': 41, '31': 37, '29': 38, '45': 39, '37': 49, '44': 31, '47': 35, '40': 50, '46': 42, '50': 23, '32': 48, '28': 46, '21': 51, '27': 56, '42': 55, '23': 47, '30': 34, '35': 52, '22': 54, '55': 40, '51': 53, '54': 45, '52': 44}"
57,7.694347858428955,114.99440503120422,66,"{'26': 1, '12': 2, '17': 3, '16': 5, '56': 4, '48': 6, '49': 8, '43': 7, '4': 9, '39': 10, '38': 14, '36': 15, '41': 18, '53': 13, '33': 11, '52': 17, '57': 19, '20': 12, '24': 21, '19': 20, '51': 23, '54': 24, '23': 25, '21': 16, '55': 22, '22': 31, '11': 27, '3': 26, '9': 33, '5': 30, '10': 36, '1': 29, '2': 32, '7': 34, '6': 37, '18': 38, '8': 47, '25': 39, '28': 35, '14': 48, '13': 45, '27': 40, '30': 41, '31': 49, '32': 51, '34': 55, '37': 28, '15': 53, '45': 43, '29': 44, '35': 57, '40': 46, '47': 50, '50': 54, '46': 56, '44': 52, '42': 42}"
58,6.121547222137451,121.11595225334167,88,"{'26': 1, '12': 2, '17': 3, '16': 5, '56': 4, '48': 6, '49': 8, '43': 7, '4': 9, '39': 10, '38': 14, '2': 13, '3': 15, '36': 17, '29': 11, '9': 16, '13': 19, '15': 18, '20': 21, '5': 23, '1': 22, '8': 27, '28': 20, '22': 24, '10': 26, '7': 30, '31': 25, '34': 29, '42': 33, '37': 34, '46': 12, '50': 28, '41': 39, '40': 36, '51': 31, '52': 35, '55': 40, '54': 38, '57': 44, '35': 48, '45': 45, '58': 46, '47': 51, '53': 32, '33': 41, '44': 37, '24': 49, '27': 57, '32': 47, '25': 42, '23': 43, '21': 56, '30': 58, '19': 50, '14': 54, '11': 53, '18': 52, '6': 55}"
59,4.310192108154297,125.42614436149597,66,"{'26': 1, '12': 2, '17': 3, '16': 5, '56': 4, '48': 6, '49': 8, '43': 7, '4': 9, '39': 10, '1': 11, '29': 12, '27': 15, '28': 19, '24': 16, '3': 14, '47': 17, '54': 20, '59': 13, '13': 21, '18': 18, '40': 22, '19': 25, '45': 23, '46': 27, '44': 31, '51': 28, '58': 26, '25': 34, '55': 35, '50': 43, '36': 30, '57': 24, '53': 29, '23': 38, '8': 37, '9': 39, '20': 32, '7': 44, '14': 41, '5': 33, '2': 51, '15': 48, '6': 40, '10': 46, '21': 56, '11': 54, '32': 53, '30': 50, '37': 59, '33': 36, '35': 52, '22': 45, '34': 58, '38': 57, '31': 47, '41': 42, '52': 49, '42': 55}"
60,18.27211022377014,143.6982545852661,263,"{'26': 1, '12': 2, '17': 3, '16': 5, '56': 4, '48': 6, '49': 8, '43': 7, '4': 9, '39': 10, '1': 11, '29': 12, '27': 15, '28': 19, '24': 16, '3': 14, '47': 17, '54': 20, '14': 18, '55': 22, '46': 23, '38': 25, '60': 13, '20': 26, '19': 32, '11': 27, '21': 24, '10': 29, '5': 28, '2': 33, '15': 37, '7': 21, '33': 34, '9': 35, '8': 40, '25': 43, '41': 38, '18': 47, '23': 30, '13': 46, '53': 31, '35': 50, '6': 49, '32': 44, '42': 36, '51': 51, '45': 54, '50': 48, '44': 52, '52': 45, '40': 42, '57': 53, '58': 57, '36': 56, '37': 58, '34': 59, '59': 41, '31': 55, '30': 60, '22': 39}"
61,209.49649620056152,353.19475078582764,2196,"{'26': 1, '12': 2, '17': 3, '16': 5, '56': 4, '48': 6, '49': 8, '43': 7, '4': 9, '39': 10, '1': 11, '29': 12, '27': 15, '28': 19, '24': 16, '3': 14, '47': 17, '54': 20, '51': 18, '14': 21, '13': 13, '58': 23, '59': 27, '60': 22, '40': 25, '50': 26, '52': 31, '53': 34, '57': 35, '61': 24, '44': 28, '55': 29, '33': 30, '31': 37, '32': 41, '25': 33, '35': 36, '34': 32, '45': 44, '15': 38, '11': 40, '8': 47, '23': 54, '18': 43, '5': 51, '10': 52, '19': 56, '21': 49, '22': 57, '2': 46, '9': 50, '30': 48, '20': 60, '36': 55, '42': 58, '38': 59, '37': 61, '46': 42, '6': 39, '7': 45, '41': 53}"
62,64.33904790878296,417.5337986946106,562,"{'26': 1, '12': 2, '17': 3, '16': 5, '56': 4, '48': 6, '49': 8, '43': 7, '4': 9, '39': 10, '1': 11, '29': 12, '27': 15, '28': 19, '24': 16, '3': 14, '47': 17, '51': 18, '14': 20, '11': 13, '55': 21, '41': 22, '59': 24, '60': 28, '52': 25, '46': 26, '50': 29, '57': 33, '58': 27, '62': 34, '34': 31, '53': 38, '61': 23, '30': 37, '38': 32, '54': 41, '25': 43, '37': 36, '23': 35, '18': 44, '10': 42, '8': 30, '7': 46, '13': 48, '2': 49, '6': 39, '9': 47, '5': 50, '21': 57, '15': 56, '20': 54, '22': 53, '33': 60, '32': 62, '35': 52, '36': 45, '44': 58, '45': 61, '19': 40, '40': 59, '42': 55, '31': 51}"
63,8.92778205871582,426.4615807533264,89,"{'26': 1, '12': 2, '17': 3, '16': 5, '56': 4, '48': 6, '49': 8, '43': 7, '4': 9, '39': 10, '1': 11, '29': 12, '27': 15, '28': 19, '58': 13, '31': 24, '24': 16, '59': 20, '53': 21, '57': 23, '63': 14, '54': 27, '51': 18, '18': 17, '19': 25, '23': 30, '52': 26, '47': 28, '20': 31, '15': 33, '13': 32, '6': 22, '40': 36, '38': 35, '21': 38, '25': 37, '22': 42, '10': 46, '11': 41, '2': 29, '3': 34, '5': 53, '8': 55, '9': 52, '14': 51, '7': 39, '30': 54, '32': 40, '33': 56, '42': 43, '41': 45, '55': 49, '50': 50, '61': 48, '60': 58, '45': 47, '44': 57, '62': 44, '46': 61, '36': 62, '37': 59, '34': 63, '35': 60}"
