n,time,total_time,nodes,results
39,2.162320137023926,11.254481315612791,198,"{'36': 1, '30': 2, '23': 3, '3': 4, '11': 5, '6': 6, '14': 7, '15': 10, '17': 13, '7': 11, '28': 12, '2': 8, '21': 18, '25': 16, '26': 9, '31': 17, '35': 14, '33': 20, '38': 19, '34': 22, '32': 30, '37': 15, '39': 21, '27': 32, '29': 36, '22': 24, '19': 28, '18': 26, '10': 35, '12': 31, '20': 34, '16': 39, '8': 25, '4': 38, '13': 37, '24': 27, '9': 29, '5': 23, '1': 33}"
40,9.319913864135742,20.57439517974853,957,"{'36': 1, '30': 2, '23': 3, '3': 4, '11': 5, '6': 6, '14': 7, '15': 10, '17': 13, '7': 11, '28': 12, '2': 8, '34': 9, '26': 15, '27': 17, '39': 16, '29': 20, '35': 18, '38': 14, '33': 21, '18': 27, '19': 29, '13': 25, '31': 28, '40': 22, '22': 24, '37': 35, '32': 31, '24': 37, '21': 36, '20': 40, '10': 32, '25': 33, '4': 30, '8': 19, '12': 39, '16': 23, '5': 26, '9': 38, '1': 34}"
41,0.7854998111724854,21.35989499092102,73,"{'36': 1, '30': 2, '23': 3, '3': 4, '11': 5, '6': 6, '14': 7, '15': 10, '17': 13, '7': 11, '28': 12, '37': 8, '21': 18, '31': 16, '35': 9, '4': 15, '40': 17, '34': 20, '33': 22, '39': 14, '24': 26, '38': 21, '16': 19, '20': 28, '19': 24, '32': 30, '12': 29, '8': 23, '22': 34, '18': 31, '25': 41, '10': 36, '13': 38, '26': 35, '29': 39, '27': 33, '9': 27, '5': 37, '1': 32, '2': 25, '41': 40}"
42,0.4974300861358642,21.857325077056885,42,"{'36': 1, '30': 2, '23': 3, '3': 4, '11': 5, '6': 6, '14': 7, '15': 10, '17': 13, '7': 11, '28': 12, '37': 8, '21': 18, '31': 16, '35': 9, '4': 15, '2': 20, '8': 21, '5': 19, '10': 17, '29': 27, '27': 14, '38': 24, '39': 22, '40': 28, '41': 23, '42': 31, '26': 25, '33': 36, '34': 26, '22': 30, '32': 34, '25': 40, '24': 29, '20': 37, '18': 41, '12': 38, '16': 32, '19': 39, '13': 42, '9': 33, '1': 35}"
43,37.87660002708435,59.73392510414124,2952,"{'36': 1, '30': 2, '23': 3, '3': 4, '11': 5, '6': 6, '14': 7, '15': 10, '17': 13, '7': 11, '28': 12, '37': 8, '2': 9, '24': 14, '35': 16, '34': 19, '27': 15, '33': 22, '38': 20, '41': 18, '42': 21, '43': 17, '39': 25, '40': 27, '25': 23, '31': 30, '29': 37, '32': 24, '21': 41, '20': 26, '22': 43, '26': 42, '18': 32, '19': 28, '16': 38, '12': 29, '10': 33, '8': 36, '13': 39, '9': 40, '5': 34, '4': 31, '1': 35}"
44,0.6792888641357422,60.41321396827698,44,"{'36': 1, '30': 2, '23': 3, '3': 4, '11': 5, '6': 6, '14': 7, '43': 9, '42': 11, '44': 12, '39': 10, '34': 8, '20': 15, '19': 17, '12': 16, '13': 18, '9': 20, '2': 21, '18': 25, '33': 14, '25': 13, '4': 26, '8': 31, '1': 19, '5': 22, '22': 24, '35': 27, '37': 23, '40': 29, '16': 28, '21': 30, '32': 35, '38': 34, '31': 37, '27': 43, '24': 39, '26': 40, '28': 36, '29': 42, '15': 44, '10': 38, '17': 41, '41': 32, '7': 33}"
45,0.8548438549041748,61.26805782318115,53,"{'36': 1, '30': 2, '23': 3, '3': 4, '44': 5, '11': 6, '6': 8, '14': 7, '16': 12, '17': 14, '8': 11, '22': 13, '38': 9, '4': 16, '2': 10, '32': 18, '33': 15, '28': 17, '39': 20, '42': 19, '37': 21, '43': 22, '41': 26, '27': 25, '45': 23, '40': 30, '26': 31, '24': 38, '25': 29, '31': 40, '29': 35, '20': 33, '21': 39, '15': 36, '19': 44, '34': 41, '18': 37, '7': 27, '12': 28, '13': 43, '5': 34, '10': 32, '9': 24, '35': 45, '1': 42}"
46,2.010546922683716,63.27860474586487,131,"{'36': 1, '30': 2, '23': 3, '3': 4, '44': 5, '11': 6, '6': 8, '14': 7, '16': 12, '17': 14, '8': 11, '22': 13, '38': 9, '4': 16, '2': 10, '32': 18, '34': 17, '43': 19, '29': 23, '31': 15, '42': 21, '41': 26, '45': 20, '39': 27, '46': 24, '28': 28, '37': 35, '40': 29, '26': 31, '24': 30, '25': 34, '27': 41, '20': 33, '10': 32, '13': 42, '19': 45, '21': 39, '35': 46, '12': 36, '9': 25, '15': 43, '33': 40, '18': 22, '5': 38, '7': 37, '1': 44}"
47,1.1247761249542236,64.40338087081909,57,"{'36': 1, '30': 2, '23': 3, '3': 4, '44': 5, '11': 6, '6': 8, '14': 7, '16': 12, '17': 14, '45': 9, '38': 13, '46': 15, '21': 19, '31': 10, '10': 17, '25': 11, '5': 18, '7': 22, '2': 16, '28': 20, '4': 21, '1': 23, '32': 26, '15': 24, '33': 32, '27': 30, '39': 27, '43': 25, '37': 37, '47': 28, '41': 31, '42': 29, '40': 44, '19': 40, '24': 43, '20': 36, '26': 34, '18': 45, '34': 39, '13': 42, '8': 38, '12': 35, '22': 47, '29': 41, '9': 33, '35': 46}"
48,2.433533906936645,66.83691477775574,111,"{'36': 1, '30': 2, '23': 3, '3': 4, '44': 5, '11': 6, '6': 8, '46': 9, '10': 10, '19': 11, '35': 12, '13': 16, '12': 19, '7': 15, '25': 13, '37': 7, '2': 14, '29': 22, '32': 18, '34': 23, '40': 21, '45': 20, '38': 25, '47': 26, '41': 17, '20': 33, '27': 32, '22': 38, '16': 27, '14': 28, '18': 36, '17': 39, '15': 24, '9': 37, '8': 40, '42': 41, '43': 34, '1': 44, '31': 48, '26': 46, '28': 47, '24': 45, '21': 31, '33': 29, '4': 30, '48': 42, '5': 35, '39': 43}"
49,6.72925591468811,73.56617069244385,310,"{'36': 1, '30': 2, '23': 3, '3': 4, '44': 5, '11': 6, '6': 8, '46': 9, '10': 10, '19': 11, '35': 12, '13': 16, '12': 19, '7': 15, '25': 13, '37': 7, '2': 14, '29': 22, '32': 18, '34': 23, '40': 21, '45': 20, '47': 25, '38': 28, '49': 31, '48': 27, '42': 26, '31': 29, '43': 30, '33': 37, '41': 17, '26': 36, '22': 41, '17': 35, '24': 45, '39': 44, '20': 33, '27': 49, '21': 46, '28': 43, '15': 39, '14': 34, '18': 24, '16': 48, '8': 38, '5': 40, '4': 32, '9': 47, '1': 42}"
