n,time,total_time,nodes,results
39,0.5246908664703369,8.14840054512024,39,"{'11': 39, '23': 38, '2': 37, '17': 36, '33': 35, '34': 33, '38': 34, '29': 30, '8': 32, '28': 28, '14': 31, '21': 27, '5': 26, '1': 24, '6': 22, '10': 23, '12': 20, '19': 17, '3': 21, '7': 19, '24': 18, '9': 29, '25': 16, '27': 10, '30': 25, '22': 12, '32': 14, '31': 4, '35': 9, '20': 7, '26': 3, '18': 2, '15': 8, '39': 15, '37': 6, '36': 11, '16': 5, '13': 1, '4': 13}"
40,1.25307297706604,9.40147352218628,99,"{'11': 40, '23': 39, '2': 38, '39': 37, '17': 36, '33': 35, '34': 33, '28': 32, '10': 34, '38': 31, '25': 30, '40': 26, '26': 23, '15': 28, '16': 25, '8': 29, '3': 21, '6': 20, '9': 24, '4': 27, '18': 18, '7': 15, '5': 22, '30': 17, '21': 13, '14': 9, '19': 10, '22': 16, '20': 5, '24': 4, '27': 3, '29': 6, '36': 14, '32': 7, '35': 19, '31': 1, '13': 2, '12': 8, '37': 11, '1': 12}"
41,1.5201239585876465,10.921597480773926,110,"{'11': 41, '23': 40, '2': 39, '39': 38, '17': 37, '33': 36, '34': 34, '28': 33, '10': 35, '38': 32, '25': 31, '40': 27, '26': 24, '15': 29, '16': 26, '8': 30, '3': 22, '6': 21, '9': 25, '7': 28, '4': 17, '5': 23, '1': 13, '13': 20, '12': 14, '18': 19, '32': 16, '30': 10, '22': 7, '36': 15, '24': 12, '31': 1, '29': 18, '27': 3, '19': 5, '21': 2, '41': 8, '20': 11, '35': 4, '37': 9, '14': 6}"
42,3.9280588626861572,14.849656343460083,189,"{'11': 42, '42': 41, '23': 40, '2': 39, '39': 37, '17': 38, '33': 36, '34': 34, '14': 33, '6': 32, '9': 31, '3': 30, '26': 35, '29': 25, '5': 29, '10': 26, '25': 27, '32': 24, '13': 19, '12': 23, '24': 21, '31': 20, '30': 18, '28': 22, '40': 17, '41': 8, '38': 28, '36': 10, '35': 7, '37': 6, '15': 16, '27': 3, '20': 2, '19': 5, '21': 4, '22': 15, '18': 9, '16': 1, '8': 13, '7': 11, '4': 12, '1': 14}"
43,1.8807158470153809,16.730372190475464,79,"{'11': 43, '42': 42, '23': 41, '2': 40, '39': 38, '17': 39, '33': 37, '34': 35, '14': 34, '6': 33, '9': 32, '3': 31, '26': 36, '29': 26, '5': 30, '10': 27, '25': 28, '32': 25, '13': 20, '12': 24, '4': 23, '8': 22, '24': 19, '28': 18, '27': 13, '31': 29, '7': 16, '36': 15, '30': 17, '35': 10, '37': 21, '40': 12, '38': 6, '41': 8, '43': 7, '19': 1, '16': 5, '20': 11, '18': 14, '21': 4, '22': 2, '15': 3, '1': 9}"
44,2.59968900680542,19.330061197280884,120,"{'11': 44, '42': 43, '23': 42, '2': 41, '39': 39, '17': 40, '33': 38, '34': 36, '14': 35, '6': 34, '9': 33, '3': 32, '26': 37, '1': 31, '5': 25, '28': 26, '13': 28, '25': 22, '12': 24, '29': 23, '27': 19, '35': 21, '38': 29, '40': 20, '41': 18, '44': 17, '30': 15, '32': 16, '36': 14, '43': 30, '37': 27, '24': 5, '22': 1, '20': 8, '16': 9, '10': 6, '15': 4, '18': 13, '19': 2, '21': 3, '31': 7, '8': 12, '7': 10, '4': 11}"
45,1.988295078277588,21.31835627555847,86,"{'11': 45, '42': 44, '23': 43, '2': 42, '39': 40, '17': 41, '33': 39, '34': 37, '14': 36, '6': 35, '9': 34, '3': 33, '26': 38, '1': 32, '5': 26, '28': 27, '13': 29, '25': 23, '12': 25, '29': 24, '36': 21, '27': 20, '35': 19, '38': 30, '40': 22, '41': 28, '32': 13, '31': 9, '30': 16, '37': 14, '20': 10, '22': 2, '24': 3, '18': 1, '15': 6, '16': 12, '19': 7, '10': 15, '45': 18, '43': 17, '21': 31, '44': 5, '8': 8, '4': 11, '7': 4}"
46,3.8375906944274902,25.155946969985962,76,"{'11': 46, '42': 45, '23': 44, '2': 43, '39': 41, '17': 42, '33': 40, '34': 38, '14': 37, '6': 36, '9': 35, '3': 34, '26': 39, '1': 33, '5': 27, '28': 28, '13': 30, '41': 29, '19': 31, '18': 23, '30': 25, '29': 20, '38': 24, '40': 21, '31': 32, '36': 18, '46': 22, '35': 13, '45': 19, '32': 26, '43': 10, '44': 16, '37': 3, '20': 9, '25': 8, '27': 12, '10': 7, '15': 5, '16': 14, '4': 15, '7': 6, '12': 4, '21': 17, '8': 1, '24': 11, '22': 2}"
47,2.1771740913391113,27.333121061325073,72,"{'11': 47, '42': 46, '23': 45, '2': 44, '39': 42, '17': 43, '33': 41, '34': 39, '14': 38, '6': 37, '9': 36, '3': 35, '26': 40, '1': 34, '5': 28, '28': 29, '13': 31, '41': 30, '19': 32, '32': 27, '12': 24, '18': 16, '7': 23, '25': 25, '29': 26, '38': 18, '30': 17, '44': 21, '46': 15, '36': 12, '43': 33, '45': 19, '40': 22, '27': 13, '31': 10, '35': 2, '37': 5, '24': 8, '22': 3, '20': 11, '21': 6, '16': 4, '4': 14, '10': 9, '15': 7, '47': 20, '8': 1}"
48,5.5972511768341064,32.93037223815918,58,"{'11': 48, '48': 47, '42': 46, '23': 45, '2': 44, '39': 42, '33': 43, '19': 39, '31': 40, '10': 41, '14': 38, '22': 35, '6': 36, '3': 37, '25': 31, '34': 32, '38': 34, '7': 30, '4': 29, '13': 28, '8': 27, '20': 25, '9': 23, '26': 21, '27': 17, '32': 33, '5': 26, '29': 20, '30': 24, '12': 14, '36': 19, '43': 18, '46': 16, '40': 8, '45': 22, '41': 12, '44': 6, '47': 13, '35': 4, '37': 1, '1': 9, '28': 15, '15': 7, '16': 5, '24': 10, '17': 2, '18': 11, '21': 3}"
