n,time,total_time,nodes,results
39,3.9495739936828613,15.972470045089722,461,"{'30': 1, '20': 2, '28': 4, '11': 3, '5': 5, '8': 7, '39': 6, '22': 8, '18': 9, '35': 12, '37': 11, '17': 18, '34': 15, '10': 13, '33': 17, '38': 16, '21': 19, '36': 21, '32': 20, '26': 30, '23': 10, '19': 24, '31': 27, '24': 14, '12': 22, '25': 34, '27': 35, '29': 31, '16': 37, '15': 29, '7': 39, '2': 26, '14': 25, '13': 38, '3': 23, '6': 36, '1': 28, '9': 32, '4': 33}"
40,10.86383605003357,26.83630609512329,1299,"{'30': 1, '40': 2, '20': 3, '11': 4, '5': 5, '8': 6, '2': 7, '28': 8, '33': 10, '34': 12, '16': 11, '22': 13, '37': 16, '39': 9, '17': 20, '14': 15, '18': 14, '10': 18, '6': 19, '4': 22, '3': 17, '13': 25, '1': 21, '19': 26, '7': 23, '21': 38, '31': 40, '23': 29, '24': 39, '12': 35, '25': 36, '15': 34, '32': 24, '26': 28, '29': 33, '35': 32, '36': 30, '27': 37, '38': 27, '9': 31}"
41,0.8893208503723145,27.725626945495605,88,"{'30': 1, '40': 2, '20': 3, '11': 4, '5': 5, '8': 6, '2': 7, '1': 10, '28': 8, '16': 11, '29': 14, '27': 13, '24': 15, '31': 18, '37': 9, '34': 16, '12': 20, '10': 12, '39': 17, '41': 22, '32': 21, '33': 25, '26': 29, '18': 19, '35': 31, '38': 26, '36': 33, '23': 34, '25': 37, '22': 32, '19': 41, '15': 36, '13': 28, '14': 30, '4': 24, '17': 35, '3': 27, '7': 38, '21': 40, '9': 39, '6': 23}"
42,1.8665080070495605,29.592134952545166,162,"{'30': 1, '40': 2, '20': 3, '11': 4, '5': 5, '8': 6, '2': 7, '1': 10, '28': 8, '33': 11, '16': 12, '35': 14, '27': 13, '37': 9, '10': 16, '25': 20, '9': 21, '13': 24, '4': 17, '6': 23, '3': 19, '22': 25, '7': 26, '29': 28, '18': 32, '24': 15, '31': 33, '23': 30, '36': 18, '26': 34, '32': 36, '34': 22, '12': 39, '39': 40, '15': 37, '14': 29, '19': 42, '21': 41, '17': 38, '42': 27, '38': 35, '41': 31}"
43,0.8487339019775391,30.440868854522705,65,"{'30': 1, '40': 2, '20': 3, '11': 4, '5': 5, '8': 6, '2': 7, '1': 10, '28': 8, '33': 11, '16': 12, '35': 14, '27': 13, '38': 15, '26': 17, '18': 19, '42': 9, '15': 18, '13': 21, '12': 23, '9': 16, '3': 24, '34': 22, '31': 26, '32': 29, '37': 27, '36': 30, '41': 28, '43': 25, '25': 35, '23': 36, '22': 40, '29': 43, '24': 41, '39': 31, '19': 39, '17': 33, '21': 20, '14': 38, '7': 32, '6': 42, '10': 37, '4': 34}"
44,1.2022840976715088,31.643152952194214,86,"{'30': 1, '44': 2, '40': 3, '20': 4, '11': 5, '5': 6, '8': 7, '2': 8, '28': 9, '33': 11, '32': 15, '29': 16, '18': 10, '3': 14, '7': 12, '12': 20, '6': 19, '4': 18, '14': 21, '22': 17, '21': 30, '10': 13, '27': 23, '26': 26, '35': 24, '31': 22, '36': 29, '34': 32, '38': 35, '41': 27, '42': 44, '39': 43, '37': 25, '25': 42, '43': 33, '23': 41, '13': 28, '1': 37, '24': 36, '19': 39, '16': 40, '15': 34, '17': 38, '9': 31}"
45,2.0236079692840576,33.66676092147827,127,"{'30': 1, '44': 2, '40': 3, '20': 4, '11': 5, '5': 6, '8': 7, '2': 8, '1': 11, '28': 9, '33': 12, '29': 15, '27': 14, '24': 16, '14': 18, '16': 13, '39': 17, '4': 19, '34': 23, '35': 20, '43': 10, '12': 21, '15': 27, '13': 26, '7': 28, '3': 22, '10': 24, '26': 33, '31': 29, '21': 37, '18': 36, '25': 25, '23': 40, '17': 44, '45': 41, '38': 43, '19': 30, '22': 42, '9': 38, '36': 39, '32': 34, '37': 32, '42': 35, '41': 31, '6': 45}"
46,1.2142469882965088,34.88100790977478,66,"{'30': 1, '44': 2, '40': 3, '20': 4, '11': 5, '5': 6, '8': 7, '2': 8, '1': 11, '28': 9, '33': 12, '29': 15, '27': 14, '24': 16, '14': 18, '16': 13, '36': 19, '39': 17, '45': 20, '46': 22, '35': 23, '43': 10, '42': 24, '38': 29, '22': 25, '10': 26, '4': 21, '13': 35, '3': 27, '7': 28, '15': 34, '9': 41, '21': 30, '12': 40, '19': 42, '18': 44, '17': 37, '23': 36, '6': 33, '26': 38, '25': 32, '34': 39, '37': 45, '31': 46, '32': 43, '41': 31}"
47,1.4366061687469482,36.31761407852173,70,"{'30': 1, '44': 2, '40': 3, '20': 4, '11': 5, '5': 6, '8': 7, '2': 8, '1': 11, '28': 9, '33': 12, '29': 15, '27': 14, '24': 16, '14': 18, '16': 13, '36': 19, '39': 17, '45': 20, '46': 22, '47': 24, '43': 10, '42': 27, '37': 25, '22': 29, '38': 28, '35': 26, '25': 23, '10': 32, '7': 21, '9': 30, '6': 41, '4': 31, '18': 34, '3': 33, '12': 37, '21': 38, '23': 35, '19': 45, '15': 39, '13': 47, '26': 46, '17': 40, '32': 43, '31': 36, '34': 42, '41': 44}"
48,6.223746061325073,42.5413601398468,300,"{'30': 1, '44': 2, '40': 3, '20': 4, '11': 5, '5': 6, '8': 7, '2': 8, '1': 11, '28': 9, '33': 12, '29': 15, '27': 14, '24': 16, '14': 18, '16': 13, '38': 10, '7': 19, '4': 17, '3': 20, '35': 23, '34': 25, '42': 22, '43': 26, '48': 24, '45': 30, '41': 36, '47': 21, '46': 28, '36': 29, '31': 31, '25': 27, '32': 35, '21': 32, '22': 38, '23': 47, '26': 40, '19': 42, '15': 34, '13': 41, '9': 48, '18': 33, '6': 44, '12': 43, '37': 45, '39': 46, '17': 39, '10': 37}"
49,39.66501522064209,82.20637536048889,1947,"{'30': 1, '44': 2, '40': 3, '20': 4, '11': 5, '5': 6, '8': 7, '2': 8, '1': 11, '28': 9, '33': 12, '29': 15, '27': 14, '24': 16, '39': 13, '16': 18, '18': 21, '7': 19, '4': 17, '36': 24, '35': 20, '42': 22, '45': 23, '47': 29, '46': 10, '48': 25, '34': 27, '49': 32, '43': 34, '38': 28, '25': 33, '32': 30, '41': 37, '37': 42, '31': 26, '17': 31, '13': 36, '12': 47, '14': 40, '23': 44, '19': 46, '21': 49, '22': 41, '15': 35, '10': 43, '26': 48, '3': 39, '9': 38, '6': 45}"
50,12.096146821975708,94.3025221824646,538,"{'30': 1, '44': 2, '40': 3, '20': 4, '11': 5, '5': 6, '49': 8, '17': 9, '13': 10, '10': 12, '9': 16, '4': 13, '2': 7, '35': 14, '38': 15, '27': 17, '34': 20, '33': 18, '42': 22, '48': 21, '39': 11, '41': 19, '19': 23, '18': 29, '16': 24, '15': 30, '12': 25, '14': 34, '7': 26, '8': 31, '6': 28, '1': 27, '3': 32, '24': 41, '31': 37, '25': 50, '22': 49, '21': 42, '26': 40, '28': 44, '29': 47, '32': 35, '23': 33, '37': 36, '36': 48, '46': 46, '45': 43, '47': 38, '43': 39, '50': 45}"
51,23.676565885543823,117.97908806800842,1094,"{'30': 1, '44': 2, '40': 3, '20': 4, '11': 5, '5': 6, '49': 8, '50': 10, '17': 9, '13': 12, '10': 7, '32': 13, '35': 14, '27': 15, '37': 11, '8': 19, '9': 21, '1': 17, '2': 20, '19': 22, '12': 16, '31': 24, '14': 23, '33': 18, '16': 31, '7': 26, '3': 29, '4': 25, '6': 28, '25': 27, '29': 34, '28': 36, '38': 33, '23': 43, '45': 35, '47': 38, '48': 44, '46': 32, '36': 46, '41': 48, '42': 42, '39': 37, '51': 40, '34': 47, '43': 30, '21': 49, '26': 51, '24': 41, '15': 39, '18': 50, '22': 45}"
52,2.83718204498291,120.81627011299133,86,"{'30': 1, '44': 2, '40': 3, '52': 4, '20': 5, '11': 6, '5': 7, '8': 8, '16': 10, '17': 13, '34': 11, '21': 12, '51': 15, '50': 9, '29': 18, '39': 14, '49': 16, '46': 22, '48': 21, '42': 20, '41': 23, '19': 17, '28': 27, '47': 26, '23': 28, '22': 19, '18': 24, '43': 29, '45': 25, '26': 34, '24': 33, '15': 35, '10': 38, '12': 37, '6': 32, '2': 42, '13': 45, '7': 30, '14': 47, '3': 51, '1': 39, '9': 43, '4': 31, '25': 49, '27': 40, '33': 44, '37': 41, '32': 48, '38': 50, '31': 52, '35': 36, '36': 46}"
53,3.6559200286865234,124.47219014167786,106,"{'30': 1, '44': 2, '40': 3, '52': 4, '20': 5, '11': 6, '5': 7, '8': 8, '16': 10, '17': 13, '51': 11, '21': 12, '37': 14, '24': 16, '38': 17, '47': 19, '49': 15, '42': 18, '50': 9, '29': 28, '39': 22, '25': 23, '53': 20, '22': 25, '13': 21, '14': 24, '7': 29, '10': 27, '18': 31, '4': 35, '9': 32, '15': 30, '3': 39, '2': 26, '6': 38, '1': 34, '12': 40, '19': 44, '23': 42, '26': 46, '28': 49, '27': 41, '34': 50, '33': 45, '31': 36, '35': 53, '32': 43, '41': 48, '45': 51, '36': 33, '46': 47, '43': 52, '48': 37}"
54,1.9240927696228027,126.39628291130066,59,"{'30': 1, '44': 2, '40': 3, '52': 4, '20': 5, '11': 6, '5': 7, '8': 8, '2': 9, '33': 11, '10': 13, '17': 10, '27': 14, '15': 19, '13': 22, '31': 17, '45': 12, '28': 24, '42': 16, '4': 15, '18': 31, '34': 25, '41': 20, '43': 23, '47': 28, '39': 21, '48': 32, '49': 18, '46': 35, '54': 29, '50': 26, '51': 34, '53': 41, '29': 39, '38': 36, '14': 33, '7': 30, '23': 40, '21': 43, '12': 27, '35': 47, '37': 42, '32': 38, '25': 46, '16': 49, '22': 51, '26': 52, '24': 48, '19': 50, '3': 37, '36': 54, '1': 44, '6': 45, '9': 53}"
55,8.190377950668335,134.586660861969,221,"{'30': 1, '44': 2, '40': 3, '52': 4, '20': 5, '11': 6, '5': 7, '8': 8, '2': 9, '1': 12, '33': 11, '15': 13, '25': 14, '21': 15, '39': 16, '34': 17, '41': 20, '47': 19, '51': 18, '45': 25, '43': 24, '50': 10, '48': 23, '55': 21, '17': 30, '54': 27, '26': 22, '53': 29, '28': 31, '31': 32, '22': 28, '10': 35, '12': 26, '27': 37, '16': 33, '42': 41, '37': 42, '38': 46, '49': 36, '32': 48, '29': 44, '36': 55, '35': 53, '46': 50, '24': 54, '4': 38, '19': 43, '9': 49, '18': 39, '13': 52, '14': 40, '3': 34, '7': 45, '23': 51, '6': 47}"
56,3.052776336669922,137.63943719863892,77,"{'30': 1, '44': 2, '40': 3, '52': 4, '20': 5, '11': 6, '5': 7, '8': 8, '2': 9, '1': 12, '33': 11, '15': 13, '25': 14, '21': 15, '39': 16, '45': 17, '47': 20, '37': 21, '34': 25, '49': 19, '38': 26, '46': 27, '51': 10, '50': 24, '56': 22, '23': 28, '29': 37, '13': 29, '12': 18, '43': 33, '19': 31, '18': 35, '36': 39, '24': 23, '48': 34, '26': 44, '22': 32, '6': 42, '3': 30, '10': 47, '16': 36, '4': 45, '14': 46, '7': 38, '9': 54, '17': 52, '41': 55, '42': 43, '35': 48, '55': 51, '54': 41, '53': 50, '27': 53, '32': 56, '31': 40, '28': 49}"
57,2.5891788005828857,140.2286159992218,62,"{'30': 1, '44': 2, '40': 3, '52': 4, '20': 5, '11': 6, '5': 7, '8': 8, '2': 9, '1': 12, '33': 11, '15': 13, '25': 14, '21': 15, '46': 16, '39': 18, '6': 20, '38': 10, '54': 19, '50': 17, '35': 23, '43': 25, '57': 21, '26': 27, '49': 22, '22': 28, '37': 24, '24': 36, '19': 32, '18': 34, '13': 41, '17': 38, '7': 26, '4': 30, '3': 35, '10': 37, '29': 46, '28': 31, '12': 51, '14': 50, '16': 49, '9': 33, '41': 40, '42': 47, '36': 44, '31': 53, '23': 43, '34': 52, '47': 57, '32': 55, '48': 29, '45': 54, '51': 42, '27': 56, '56': 39, '53': 45, '55': 48}"
58,15.579234838485718,155.80785083770752,353,"{'30': 1, '44': 2, '40': 3, '52': 4, '20': 5, '11': 6, '5': 7, '8': 8, '2': 9, '1': 12, '33': 11, '15': 13, '25': 14, '21': 15, '46': 16, '47': 19, '39': 18, '49': 10, '50': 17, '35': 23, '57': 21, '56': 24, '58': 27, '37': 28, '51': 25, '22': 26, '45': 29, '54': 30, '28': 33, '53': 34, '34': 20, '43': 36, '55': 35, '42': 39, '29': 41, '32': 31, '14': 37, '27': 42, '26': 45, '13': 22, '23': 49, '19': 54, '16': 52, '12': 43, '17': 47, '18': 57, '7': 40, '9': 51, '10': 32, '4': 48, '6': 44, '31': 58, '41': 55, '24': 53, '38': 56, '48': 38, '36': 46, '3': 50}"
59,6.184808015823364,161.99265885353088,130,"{'30': 1, '44': 2, '40': 3, '52': 4, '20': 5, '11': 6, '5': 7, '57': 8, '8': 11, '7': 13, '10': 14, '15': 12, '2': 9, '28': 10, '49': 15, '22': 18, '39': 16, '51': 19, '38': 21, '42': 20, '45': 24, '48': 23, '54': 26, '50': 17, '53': 22, '27': 25, '35': 28, '23': 31, '16': 29, '13': 34, '14': 30, '17': 32, '12': 36, '6': 33, '4': 37, '3': 39, '21': 40, '18': 35, '1': 27, '9': 41, '26': 46, '25': 43, '33': 44, '34': 48, '36': 45, '41': 51, '43': 55, '37': 42, '47': 38, '46': 47, '56': 56, '31': 53, '32': 57, '58': 50, '59': 58, '55': 49, '29': 59, '19': 54, '24': 52}"
60,17.379780769348145,179.37243962287903,342,"{'30': 1, '44': 2, '40': 3, '52': 4, '20': 5, '11': 6, '5': 7, '57': 8, '8': 11, '7': 13, '10': 14, '15': 12, '2': 9, '28': 10, '49': 15, '22': 18, '39': 16, '51': 19, '53': 20, '50': 22, '46': 21, '42': 26, '56': 25, '27': 17, '45': 24, '60': 30, '54': 28, '41': 33, '47': 36, '55': 31, '48': 29, '58': 38, '59': 32, '31': 40, '26': 27, '21': 37, '23': 34, '14': 35, '38': 46, '43': 42, '17': 43, '33': 45, '34': 53, '16': 50, '25': 23, '13': 49, '18': 41, '12': 39, '9': 54, '4': 57, '1': 51, '3': 44, '19': 56, '36': 58, '35': 60, '32': 47, '37': 55, '24': 52, '29': 59, '6': 48}"
61,6.168949127197266,185.5413887500763,111,"{'30': 1, '44': 2, '40': 3, '52': 4, '20': 5, '11': 6, '5': 7, '57': 8, '8': 11, '7': 13, '10': 14, '15': 12, '4': 9, '28': 10, '49': 15, '22': 18, '39': 16, '54': 19, '56': 20, '32': 21, '51': 23, '45': 24, '48': 22, '43': 29, '53': 26, '46': 34, '55': 30, '31': 31, '23': 35, '21': 28, '47': 37, '50': 17, '24': 33, '13': 32, '19': 40, '18': 36, '16': 44, '6': 38, '25': 41, '9': 39, '12': 25, '14': 47, '3': 27, '1': 46, '27': 50, '2': 48, '29': 49, '17': 54, '34': 56, '38': 55, '33': 58, '35': 61, '36': 51, '41': 42, '37': 45, '26': 60, '58': 57, '42': 52, '59': 43, '60': 53, '61': 59}"
62,3.7103638648986816,189.25175261497498,64,"{'30': 1, '44': 2, '40': 3, '52': 4, '20': 5, '11': 6, '5': 7, '57': 8, '8': 11, '7': 13, '10': 14, '15': 12, '4': 9, '28': 10, '49': 15, '22': 18, '39': 16, '56': 17, '45': 21, '53': 22, '54': 24, '50': 29, '46': 26, '43': 27, '55': 19, '62': 30, '59': 31, '32': 20, '18': 32, '31': 23, '33': 34, '51': 25, '17': 28, '19': 38, '16': 33, '13': 35, '12': 39, '14': 44, '6': 41, '21': 42, '2': 40, '1': 43, '3': 36, '25': 37, '9': 50, '41': 48, '48': 46, '23': 54, '26': 55, '29': 53, '27': 59, '34': 49, '24': 47, '37': 62, '38': 58, '35': 45, '36': 52, '58': 57, '47': 56, '42': 60, '60': 51, '61': 61}"
63,4.212292909622192,193.46404552459717,68,"{'30': 1, '44': 2, '40': 3, '52': 4, '20': 5, '11': 6, '5': 7, '57': 8, '8': 11, '7': 13, '10': 14, '2': 9, '15': 12, '28': 10, '49': 15, '22': 18, '39': 16, '56': 17, '45': 21, '53': 22, '54': 24, '50': 29, '46': 26, '59': 23, '55': 28, '23': 31, '37': 20, '21': 30, '42': 32, '27': 25, '48': 36, '31': 45, '58': 33, '17': 27, '51': 19, '26': 37, '24': 43, '16': 34, '25': 46, '13': 35, '12': 41, '4': 38, '14': 44, '29': 52, '19': 50, '18': 42, '9': 53, '3': 56, '33': 59, '32': 48, '1': 40, '41': 54, '34': 51, '36': 61, '35': 63, '43': 58, '38': 39, '47': 47, '60': 49, '62': 55, '61': 60, '63': 57, '6': 62}"
